species,iucn,FSp,FUn,FUSE_no,FUSE_median,FUSE_mean,FUSE_sd,FUSE_q025,FUSE_q975,rank,perc
Meleagris_ocellata,NT,0.6407058658629747,0.49289717857151893,1.1336030444344938,0.12274507240231264,0.12309604184755085,0.009795884574757925,0.10667964268660833,0.13490157923287685,3850,0.07278742762613731
Melichneutes_robustus,LC,0.31181905965779055,0.25840988846419277,0.5702289481219833,0.02144054852869294,0.02160843450974522,0.012809053270385092,0.0034100689492183797,0.03966118892297021,3851,0.4885580369451337
Melidectes_belfordi,LC,0.059619905548617604,0.17652213539536538,0.23614204094398297,0.007411286948165384,0.009988771079285752,0.006301428763635768,0.002684644605317759,0.01884829098949457,3852,0.9354838709677419
Melidectes_foersteri,LC,0.12166133262452417,0.20749478692278317,0.32915611954730734,0.014640667088777513,0.014325333814057793,0.010828393138325352,4.557849856530938e-4,0.028693087091677272,3853,0.6765922249793217
Melidectes_fuscus,NA,0.14163675964507536,0.2358196644640077,0.3774564241090831,0.022010561532175316,0.022094061697489516,0.009154756364851739,0.009924532361355421,0.03363894204710749,3854,0.4738075544527157
Melidectes_leucostephes,LC,0.08840691652968533,0.14561919956123473,0.23402611609092006,0.009373057039178533,0.009991527570708484,0.005770938418525337,0.0031231977629378902,0.01943878713936995,3855,0.8730355665839536
Melidectes_ochromelas,LC,0.07409468046665856,0.16078763177429287,0.2348823122409514,0.011606011244705186,0.010483840016918163,0.005220125428166377,0.00167545508557426,0.01650526211285109,3856,0.7870140612076096
Melidectes_princeps,NA,0.07791924339281035,0.1701001474069308,0.24801939079974117,0.009425930359447231,0.010303108590360509,0.005854295909362168,0.002658872220921343,0.017296653500942217,3857,0.8702784670526607
Melidectes_rufocrissalis,LC,0.055783201431655396,0.17287698309415256,0.22866018452580794,0.010041139254987008,0.009334996990764965,0.006117115973450679,4.2130836268236126e-4,0.018476954874460962,3858,0.8500137854976565
Melidectes_torquatus,LC,0.02556436055180812,0.1838692093130159,0.20943356986482403,0.010934231652464549,0.01036673678352699,0.006771620166410186,7.229648609405712e-4,0.019159815512930098,3859,0.8174800110283982
Melidora_macrorrhina,LC,0.15091873895227767,0.2761601139262484,0.4270788528785261,0.019105220071299722,0.019751944313231354,0.011936811364202082,0.0043744468820891445,0.034583132780786605,3860,0.5483870967741935
Melierax_canorus,LC,0.6016317852067696,0.2311138605204792,0.8327456457272489,0.031629098050831285,0.03363568223010421,0.0271717190653243,0.0012426239417069232,0.06840962541206491,3861,0.3027295285359802
Melierax_metabates,LC,0.57975859394364,0.2988496653831147,0.8786082593267548,0.04163997160073879,0.04412967458728108,0.022168774628505555,0.011518897512789738,0.074615897697582,3862,0.20113041080783017
Melierax_poliopterus,LC,0.582740142514783,0.34825604759998174,0.9309961901147648,0.031915666645733684,0.03359771873766377,0.02228780276772828,0.003388984034698112,0.07461835838449961,3863,0.29873173421560517
Melignomon_eisentrauti,NT,0.12635004117084772,0.2262297886577588,0.35257982982860653,0.041937502250690345,0.04082882256399159,0.004089770724774786,0.034864755574527805,0.045185128461926446,3864,0.1994761510890543
Melignomon_zenkeri,LC,0.1119796531360451,0.11728015097910494,0.22925980411515004,0.013265864795813065,0.011075004537126069,0.008386442429174011,0.0012023999320799695,0.020947950288864835,3865,0.7273228563551144
Melilestes_megarhynchus,LC,0.1375706711261921,0.4364856365308578,0.57405630765705,0.020759344748642904,0.02534741466027857,0.012805790203494703,0.00600608607160491,0.04330910423715419,3866,0.5056520540391508
Meliphaga_aruensis,LC,0.17852697446184493,0.3348279658883252,0.5133549403501702,0.021813897647975956,0.018254006040328993,0.007954740572341669,0.003969984552043096,0.02642032767748561,3867,0.4804245933278191
