species,iucn,FSp,FUn,FUSE_no,FUSE_median,FUSE_mean,FUSE_sd,FUSE_q025,FUSE_q975,rank,perc
Accipiter_fasciatus,LC,0.18350746839772303,0.053577172562007655,0.2370846409597307,0.01416215919982865,0.013749358113111388,0.0047053976504666814,0.006473370780546592,0.020763865322908928,34,0.3207885304659498
Accipiter_francesiae,LC,0.1413240724554703,0.04979624637751403,0.19112031883298433,0.007158299277923018,0.007772667180216637,0.004338306962609544,0.002559380053832151,0.01600958535841593,35,0.6783843396746623
Accipiter_gentilis,LC,0.2764950593568929,0.06240013139032671,0.33889519074721963,0.01787213496780647,0.017680734760407383,0.009596053451913215,0.004513129713252345,0.030668043860227846,36,0.2429004687069203
Accipiter_griseiceps,LC,0.14424587134313746,0.061605629891591594,0.20585150123472906,0.006448749813506113,0.007263697447014575,0.005339043965297682,8.898220397499906e-4,0.016649594576363565,37,0.73904052936311
Accipiter_gularis,LC,0.14411804849329665,0.0515122687988359,0.19563031729213254,0.009013612108524064,0.010639175371093946,0.0051580141823119935,0.004228623118395834,0.017599624960985962,38,0.540253653156879
Accipiter_gundlachi,EN,0.20324106008596016,0.07063155617771652,0.27387261626367665,0.12832393659279429,0.12945855554356023,0.024222931123432972,0.09876168698312279,0.16423473635967806,39,0.033774469258340226
Accipiter_haplochrous,NT,0.17263057967461298,0.0377421044625608,0.21037268413717378,0.022092363606464608,0.023709213680174774,0.003341283072296951,0.02043378712175281,0.028509574079382236,40,0.1905155776123518
Accipiter_henstii,VU,0.2570958906474705,0.04774049662332632,0.3048363872707968,0.07077517764630438,0.07137952089007805,0.017134868060562573,0.046735644240188765,0.09628690134610378,41,0.06658395368072788
Accipiter_imitator,NT,0.17047726665208593,0.06638107042588555,0.2368583370779715,0.02520785054676438,0.026141934066109995,0.0029508535168977527,0.022595002439337382,0.031387538649176705,42,0.16335814722911496
Accipiter_luteoschistaceus,VU,0.1575693284329962,0.05961026108532888,0.21717958951832508,0.05336025799465982,0.051762099912919975,0.009905681776270565,0.0376135933663463,0.06616022078723552,43,0.08574579542321478
Accipiter_madagascariensis,NT,0.16139617208332754,0.05222335850913188,0.21361953059245942,0.02358666142604232,0.024011859958025003,0.0030475567325318185,0.02074006825238395,0.028931936262324584,44,0.17604080507306313
Accipiter_melanochlamys,LC,0.1772155398095868,0.032313980047461006,0.2095295198570478,0.01225314801999625,0.010287060578739491,0.005148817090724782,0.002963336065625322,0.01638999306017002,45,0.3791011855527985
Accipiter_melanoleucus,LC,0.23883918767942255,0.1702991246957107,0.40913831237513326,0.011240798255522164,0.015664604999530242,0.011564811679358933,0.002801203361705822,0.03286533301504614,46,0.4197684036393714
Accipiter_meyerianus,LC,0.24886384542762266,0.05906022264435792,0.3079240680719806,0.012890053517888644,0.014028682054546533,0.007650426314824872,0.005173202236442295,0.02666713659107883,47,0.35745795423214777
Accipiter_minullus,LC,0.16035590679507183,0.08279159813793958,0.2431475049330114,0.012120147889887587,0.01074782100610128,0.006510196427485887,4.909901538015866e-4,0.01820314993216424,48,0.3837882547559967
Accipiter_nisus,LC,0.30183936897687663,0.12029027374183124,0.4221296427187079,0.02162738421200992,0.02005105161678358,0.012056754692673933,0.0046733966345743035,0.03534481357272131,49,0.19437551695616212
Accipiter_novaehollandiae,LC,0.17643449309125972,0.04164876679031298,0.2180832598815727,0.011627962020910685,0.010249612162603106,0.007509308863057321,0.0011088618621081662,0.01996908248576137,50,0.4037772263578715
Accipiter_ovampensis,LC,0.19238333240866637,0.049465447842327655,0.24184878025099402,0.008107287997537418,0.00890643115685072,0.0052651843858345275,0.002308782089551188,0.01911879022436202,51,0.6069754618141715
