"","species","family","order","morpho_FSp","morpho_FUn","morpho_FUSE","morpho_FDis","lifehistory_FSp","lifehistory_FUn","lifehistory_FUSE","lifehistory_FDis","diet_FSp","diet_FUn","diet_FUSE","diet_FDis","aggregated_FSp","aggregated_FUn","aggregated_FUSE","aggregated_FDis"
"3579","Lophodytes_cucullatus","Anatidae","Anseriformes",0.350002080421707,0.0905373338947839,0.0234423152200148,0.440539414316491,0.503110389448191,0.0824232774100642,0.0310115615439332,0.585533666858255,0.331525244507205,0.588073194925405,0.0481870486586406,0.91959843943261,0.397891314270475,0.530948246082484,0.0486570538678047,0.928839560352959
"3580","Lophoictinia_isura","Accipitridae","Accipitriformes",0.624900483024298,0.143715057160764,0.0322551049321252,0.768615540185062,0.276056792403568,0.0763747244719078,0.0149562445442842,0.352431516875475,0.763003026338358,2.87226939223208e-13,0.0320243495622493,0.763003026338645,0.608848543532106,0.301924359801918,0.0380772792562531,0.910772903334024
"3581","Lopholaimus_antarcticus","Columbidae","Columbiformes",0.423108653303518,0.143619129889719,0.0212694703444805,0.566727783193237,0.333716505970728,0.0445899560156858,0.0142729241935804,0.378306461986414,0.807632948164022,1.2671807677885e-14,0.0301098676159259,0.807632948164035,0.51231118200609,0.137880633583375,0.0243455005932159,0.650191815589465
"3582","Lophonetta_specularioides","Anatidae","Anseriformes",0.469500302311686,0.102396495458019,0.0267928252766734,0.571896797769704,0.381822209577473,0.0906077872432245,0.0221978968794902,0.472429996820697,0.131693612407158,1.00111634868008e-14,0.00625114916183755,0.131693612407168,0.38743749222631,0.237165144666187,0.0292168160317368,0.624602636892498
"3583","Lophophorus_impejanus","Phasianidae","Galliformes",0.52793203498777,0.120261688116714,0.0258034486085401,0.648193723104483,0.298310397274649,0.078723798342238,0.0151160733611561,0.377034195616887,0.4444683973049,0.23652237858282,0.0270859493009012,0.68099077588772,0.467409841134613,0.422759262131258,0.0352151970784502,0.890169103265871
"3584","Lophophorus_lhuysii","Phasianidae","Galliformes",0.612681724039686,0.239846551829791,0.187053439334172,0.852528275869477,0.226215030107307,0.0737908309721743,0.0699772991701964,0.300005861079482,0.877268013069635,8.24517433836432e-14,0.191982346074571,0.877268013069717,0.624740492469109,0.367769944088343,0.214621727565467,0.992510436557452
"3585","Lophophorus_sclateri","Phasianidae","Galliformes",0.541511035191097,0.151099643847277,0.0238958909584472,0.692610679038373,0.28509109489955,0.0941361526071139,0.013184226055701,0.379227247506664,0.866491686572694,1.0474564464975e-13,0.0297699930391068,0.866491686572799,0.587012171413316,0.528294861294258,0.0380918905228976,1.11530703270757
"3586","Lophorina_superba","Paradisaeidae","Passeriformes",0.0870628022419497,0.0800382207480183,0.00931728982308387,0.167101022989968,0.204336244406916,0.097477263351096,0.0167516790235761,0.301813507758012,0.516966180987524,8.84888762361249e-15,0.028486339799974,0.516966180987532,0.242443494849495,0.218873979191355,0.0254673585382022,0.461317474040849
"3587","Lophornis_adorabilis","Trochilidae","Apodiformes",0.58973702369027,0.0795025719438043,0.0309623374158364,0.669239595634074,0.137823672414573,0.037860624680929,0.00824275795881618,0.175684297095502,0.86604867206463,2.69508903242383e-15,0.0398483888237646,0.866048672064633,0.596312655290319,0.0706735940495709,0.0308600357289782,0.66698624933989
"3588","Lophornis_chalybeus","Trochilidae","Apodiformes",0.559210676321938,0.0360160982210358,0.0282356865781245,0.595226774542973,0.110958329291847,0.0127326675720718,0.00595089860700208,0.123690996863919,0.86604867206463,2.43398205772441e-15,0.0407579037132468,0.866048672064632,0.57463032061722,0.0298404981820052,0.0286663720058447,0.604470818799225
"3589","Lophornis_delattrei","Trochilidae","Apodiformes",0.598615335095812,0.0343163759604636,0.0249577773226606,0.632931711056275,0.122189271954352,0.018747919627148,0.00563946318405793,0.1409371915815,0.866048672064629,2.63474914208951e-15,0.0339186706484277,0.866048672064632,0.600648552276532,0.0415483981611043,0.0253162392361014,0.642196950437636
"3590","Lophornis_gouldii","Trochilidae","Apodiformes",0.602454889277417,0.041584154625281,0.077209721707188,0.644039043902698,0.124508552582896,0.0248314604736002,0.0184437523142538,0.149340013056496,0.935996200495955,1.26295695635105e-14,0.110332077460445,0.935996200495967,0.62419748750306,0.0981581780856351,0.0862032933609685,0.722355665588695
"3591","Lophornis_helenae","Trochilidae","Apodiformes",0.608818219117907,0.062560311507126,0.0396842391012396,0.671378530625033,0.116961580274012,0.0151031448981488,0.00795377296396798,0.132064725172161,0.86604867206463,2.84880048549477e-15,0.0508538849487902,0.866048672064633,0.606847828046898,0.0472690030693089,0.0386867285954841,0.654116831116207
"3592","Lophornis_magnificus","Trochilidae","Apodiformes",0.58428767412943,0.0369628574636288,0.0274757931908438,0.621250531593059,0.139993655183195,0.0418600801593774,0.00814771259727439,0.181853735342572,0.410751514801994,1.42292710328753e-14,0.0182785433515363,0.410751514802008,0.473596032269325,0.474975478320857,0.0415577589072419,0.948571510590182
"3593","Lophornis_ornatus","Trochilidae","Apodiformes",0.596800503660691,0.144216662321418,0.0247631846548449,0.741017165982109,0.132328816430237,0.0374478680760384,0.00576112593013511,0.169776684506276,0.410751514801994,1.42027658362819e-14,0.0138476136427833,0.410751514802008,0.482248515886695,0.490479655313392,0.0323098726529973,0.972728171200087
"3594","Lophornis_pavoninus","Trochilidae","Apodiformes",0.504335255222708,0.145638654413116,0.0253652770492518,0.649973909635824,0.115723893425774,0.0148242748798296,0.00517614546547612,0.130548168305604,0.866048672064629,3.3338591302607e-15,0.0335803555709207,0.866048672064633,0.541465627822335,0.0920781261680663,0.0247363044768119,0.633543753990401
"3595","Lophostrix_cristata","Strigidae","Strigiformes",0.439788402272748,0.148655777351154,0.0239190689067381,0.588444179623902,0.232695781105077,0.0371822980154388,0.0110685404556411,0.269878079120516,0.147659509510289,9.34671188210841e-15,0.00607705530245213,0.147659509510298,0.326118726467858,0.283950459804298,0.0247831778222333,0.610069186272156
"3596","Lophotibis_cristata","Threskiornithidae","Pelecaniformes",0.473029326282294,0.125664793244184,0.11241297531053,0.598694119526478,0.217135108401953,0.0432635047333847,0.0505503522571488,0.260398613135337,0.165393247290267,2.56554445730901e-14,0.0324212573504654,0.165393247290293,0.3510964135567,0.251130498879107,0.11303812025655,0.602226912435808
"3597","Lophotriccus_eulophotes","Tyrannidae","Passeriformes",0.356252064922929,0.0556571242696381,0.0184663166892872,0.411909189192567,0.169377950019519,0.0108933063746899,0.00813519671566708,0.180271256394209,0.13918054942169,6.5451993767308e-16,0.0062882792639138,0.139180549421691,0.248826931682983,0.0593673931290357,0.0138573659337941,0.308194324812019
"3598","Lophotriccus_galeatus","Tyrannidae","Passeriformes",0.378835144872872,0.0836037223918806,0.0254222957183142,0.462438867264753,0.151685261100458,0.0264481006354329,0.0098904391191574,0.178133361735891,0.13918054942169,5.84315055783567e-16,0.00773830856922719,0.13918054942169,0.262072427589744,0.081543800576972,0.0189681527166459,0.343616228166716
"3599","Lophotriccus_pileatus","Tyrannidae","Passeriformes",0.345373802011623,0.0278833514865115,0.0135745174687837,0.373257153498134,0.178956478809669,0.0167069730414874,0.00714677706018947,0.195663451851156,0.13918054942169,5.53776192564592e-16,0.00509075622328395,0.13918054942169,0.242999537261771,0.0438554119225251,0.0104542527367703,0.286854949184296
"3600","Lophotriccus_vitiosus","Tyrannidae","Passeriformes",0.414633502514415,0.0543210819866453,0.0242464707093812,0.46895458450106,0.16546452545745,0.0142531303978702,0.00937809083255256,0.17971765585532,0.13918054942169,5.58199542909389e-16,0.00727225622597891,0.13918054942169,0.291540309196732,0.0392563529209373,0.0171784450172563,0.330796662117669
"3601","Lophotriorchis_kienerii","Accipitridae","Accipitriformes",0.540666952976303,0.110947568641658,0.0716953459563191,0.651614521617961,0.421837784141814,0.0308700055568126,0.050355590924795,0.452707789698626,0.967888377407699,3.27704018454405e-14,0.104707673175626,0.967888377407731,0.646944680521515,0.238189320713717,0.0961755446945716,0.885134001235232
"3602","Lophura_bulweri","Phasianidae","Galliformes",0.543678414973908,0.185503450107173,0.167169405880093,0.729181865081081,0.363050737680293,0.144126564568256,0.11927283879415,0.50717730224855,0.130461466845224,1.44862638641939e-14,0.0321236984372822,0.130461466845238,0.43556981326746,0.690492831393557,0.247304688512092,1.12606264466102
"3603","Lophura_diardi","Phasianidae","Galliformes",0.497145356578076,0.175066180411645,0.0395917808037214,0.672211536989721,0.307829669659862,0.0664235152120538,0.0222589096720186,0.374253184871916,0.247142104607833,1.71976145935618e-15,0.0147610302003122,0.247142104607834,0.405793514474636,0.432321633610296,0.0490991833678077,0.838115148084932
"3604","Lophura_edwardsi","Phasianidae","Galliformes",0.422187642892975,0.137493780953441,0.383299069033027,0.559681423846416,0.278643823879434,0.0771744707691864,0.26010336890995,0.355818294648621,0.142717802609406,0.236522378582852,0.275056966383586,0.379240181192259,0.323946830376127,0.438742835540765,0.492493455077215,0.762689665916892
"3605","Lophura_erythrophthalma","Phasianidae","Galliformes",0.38265087736725,0.124538167950475,0.370214011571392,0.507189045317725,0.252355831630404,0.109033954964578,0.277100178369928,0.361389786594982,0.247142104607832,1.69741794334292e-15,0.197530314132037,0.247142104607834,0.31087785758137,0.361395154257239,0.466113657160156,0.672273011838608
"3606","Lophura_ignita","Phasianidae","Galliformes",0.527379342435776,0.17914696760863,0.149368607732959,0.706526310044406,0.290854171474431,0.0856634422827251,0.0825038198022666,0.376517613757156,0.498203411960221,8.20482183210966e-15,0.107707226234593,0.498203411960229,0.478155690128101,0.380742977471443,0.178732611207235,0.858898667599545
"3607","Lophura_inornata","Phasianidae","Galliformes",0.365007765946963,0.110442559342762,0.0514334784418138,0.475450325289725,0.189044830323148,0.163400876551997,0.0383803251686141,0.352445706875146,0.142717802609406,0.236522378582852,0.0412383830806194,0.379240181192258,0.260122625828382,0.450327719063352,0.0759044991258963,0.710450344891734
"3608","Lophura_leucomelanos","Phasianidae","Galliformes",0.445472034708139,0.154233870697719,0.0239254079160528,0.599705905405859,0.362981179189519,0.0819440704186183,0.0178264853812738,0.444925249608137,0.309776289475474,0.261685863012693,0.0228163585776897,0.571462152488167,0.398516139333653,0.477375085484593,0.0346811924500259,0.875891224818246
"3609","Lophura_nycthemera","Phasianidae","Galliformes",0.56992652212322,0.266697707988247,0.025651693140776,0.836624230111467,0.354760445394738,0.111204323112195,0.0144101593582652,0.465964768506933,0.371246368855353,3.04690303266494e-14,0.0115064525310024,0.371246368855383,0.494897560844437,0.563264147048612,0.0322803503882082,1.05816170789305
"3610","Lophura_swinhoii","Phasianidae","Galliformes",0.503977731790583,0.186493310426543,0.0749841430148457,0.690471042217126,0.296482335129008,0.0694855740894644,0.0404437184826534,0.365967909218473,0.542698298861341,0.0872286210042586,0.0686297761635525,0.6299269198656,0.474940604655017,0.398859612267351,0.0939823719339469,0.873800216922368
"3611","Loriculus_aurantiifrons","Psittacidae","Psittaciformes",0.340360605469018,0.140459795632047,0.0183546050806443,0.480820401101065,0.131168203368426,0.0623040723237126,0.00744197309028269,0.193472275692139,0.863837373435342,0.117841616890048,0.036990453140467,0.98167899032539,0.454233765685374,0.559488449091321,0.0381665828357501,1.0137222147767
"3612","Loriculus_beryllinus","Psittacidae","Psittaciformes",0.250848220954154,0.0881258592580302,0.0131893812200881,0.338974080212184,0.106699300376934,0.0605785428764887,0.00653560081836521,0.167277843253423,0.776360101638163,0.646916074979879,0.0539940754639884,1.42327617661804,0.379814481333988,0.565794505844085,0.0362704497056942,0.945608987178073
"3613","Loriculus_galgulus","Psittacidae","Psittaciformes",0.283889237681631,0.10398149590516,0.0174399485186189,0.38787073358679,0.154230684116077,0.0843206431711424,0.0107728021605461,0.23855132728722,0.798697676496861,3.5602890265429e-14,0.0354917079256412,0.798697676496896,0.407731880985816,0.446756819095539,0.0379110176237607,0.854488700081355
"3614","Loriculus_philippensis","Psittacidae","Psittaciformes",0.212804681377447,0.0571900558797348,0.0122698234195364,0.269994737257182,0.0967790688224673,0.056132323917148,0.00697354825010046,0.152911392739615,0.823372444993942,0.259419416628145,0.0480498107935078,1.08279186162209,0.382805843208182,0.450811336301027,0.0372588603408243,0.833617179509209
"3615","Loriculus_pusillus","Psittacidae","Psittaciformes",0.28769430323767,0.10004347552068,0.0431534213751802,0.387737778758351,0.130734986136242,0.0425855298169216,0.0195212864319754,0.173320515953163,0.798697676496861,3.58776881744886e-14,0.0869376587490343,0.798697676496896,0.4063863314832,0.484169049850572,0.0964666051846415,0.890555381333772
"3616","Loriculus_tener","Psittacidae","Psittaciformes",0.341369498431052,0.11072671681767,0.0198073617362503,0.452096215248722,0.125361507454119,0.0521311604524099,0.00784241813923818,0.177492667906529,0.77221861850364,0.506690160668157,0.0546689158030037,1.2789087791718,0.421240513665162,0.592681091931703,0.0436792534768245,1.01392160559686
"3617","Loriculus_vernalis","Psittacidae","Psittaciformes",0.268683531610626,0.0822421567046565,0.0218590057383787,0.350925688315282,0.0881845241586213,0.0592850122244007,0.00925098739578104,0.147469536383022,0.760016529897676,0.535950054861837,0.0782059259430738,1.29596658475951,0.379288585372316,0.597008042799373,0.0595384959508355,0.976296628171689
"3618","Lorius_albidinucha","Psittacidae","Psittaciformes",0.192745731513641,0.0593608400972542,0.0290667888721809,0.252106571610896,0.234240653588909,0.0472696808487802,0.0324020548946339,0.281510334437689,0.864658803282451,0.129534367578705,0.109989445614917,0.994193170861155,0.412865690735429,0.237346567759311,0.0732983159474176,0.65021225849474
"3619","Lorius_chlorocercus","Psittacidae","Psittaciformes",0.210574605445669,0.0586552852152768,0.00955372340274506,0.269229890660946,0.236170429922566,0.0508451177955093,0.0101808512997634,0.287015547718076,0.656419124016935,0.577650318414884,0.0428864455038959,1.23406944243182,0.340444010849691,0.448940541253737,0.0276949797781092,0.789384552103428
"3620","Lorius_domicella","Psittacidae","Psittaciformes",0.21008401101233,0.0470492497548933,0.129602824168649,0.257133260767223,0.316069496976376,0.0517503028990676,0.180474458079689,0.367819799875443,0.837261472221715,0.34251325894285,0.48968336001515,1.17977473116456,0.426617486854101,0.299076804500534,0.328872416102361,0.725694291354635
"3621","Lorius_garrulus","Psittacidae","Psittaciformes",0.220699341211821,0.0726317448973551,0.0718654401297303,0.293331086109176,0.314365497546141,0.0585244671814193,0.0904557439055941,0.37288996472756,0.935996200495954,1.14772371830985e-14,0.212616954118374,0.935996200495965,0.466483150129193,0.294000293791779,0.176183554515074,0.760483443920972
"3622","Lorius_hypoinochrous","Psittacidae","Psittaciformes",0.233496339515223,0.0745698687198078,0.015725798939579,0.308066208235031,0.287937969531971,0.0670409772712083,0.0180961665920832,0.354978946803179,0.864658803282451,0.129534367578705,0.0497769436406422,0.994193170861155,0.437659151110665,0.264348279569297,0.0354360117675243,0.702007430679963
"3623","Lorius_lory","Psittacidae","Psittaciformes",0.201088726349253,0.0473472682944948,0.0121634582495536,0.248435994643748,0.241835509947573,0.0483306007967322,0.0141882118204064,0.290166110744305,0.446907005521607,9.19654501885392e-14,0.0217470876823991,0.446907005521699,0.263723279638477,0.47515521195117,0.0356370127534681,0.738878491589648
"3624","Loxia_curvirostra","Fringillidae","Passeriformes",0.131830618823607,0.0599311164409292,0.00654403110084311,0.191761735264537,0.112109664316364,0.0367377060349082,0.00508636111547767,0.148847370351272,0.6615184847255,6.26320952359348e-14,0.0222513409702745,0.661518484725562,0.294278568759299,0.312699666195627,0.020450561459442,0.606978234954925
"3625","Loxia_leucoptera","Fringillidae","Passeriformes",0.141620115535524,0.0771579870861157,0.00971887693516566,0.218778102621639,0.273296960507217,0.114115975428741,0.0171308133944004,0.387412935935958,0.498203411960221,7.79608584333956e-15,0.0219634603933274,0.498203411960228,0.269140124810283,0.409112608370796,0.0297558990681466,0.678252733181079
"3626","Loxia_megaplaga","Fringillidae","Passeriformes",0.115435728727108,0.050778533509082,0.0906500500644099,0.16621426223619,0.273296960507217,0.114115975428741,0.199701373004724,0.387412935935958,0.498203411960221,7.81175549894448e-15,0.250122175176526,0.498203411960229,0.261607082450942,0.40522228836798,0.322263033585649,0.666829370818923
"3627","Loxia_pytyopsittacus","Fringillidae","Passeriformes",0.103931403014433,0.0912870427901782,0.00839805503054041,0.195218445804611,0.165201525145187,0.0754831149319145,0.0103397044436402,0.240684640077102,0.756122522480657,1.93818059349233e-14,0.0319875306177432,0.756122522480676,0.33388566746182,0.331383337088409,0.0282193770197888,0.66526900455023
"3628","Loxia_scotica","Fringillidae","Passeriformes",0.107488587832825,0.0479388393534978,0.00737934701230974,0.155427427186322,0.118107950853287,0.0323944956028052,0.00714654811647924,0.150502446456092,0.765407627173202,4.55150966514656e-14,0.0357082813657564,0.765407627173248,0.331622986902492,0.245283286305967,0.0270587872118073,0.576906273208459
"3629","Loxioides_bailleui","Fringillidae","Passeriformes",0.0574191672856832,0.0378945710626439,0.0769459060509087,0.0953137383483271,0.154464535174925,0.113956648891031,0.20305454080946,0.268421184065956,0.738823394352342,0.104602585636067,0.534559966858227,0.843425979988409,0.31675310711291,0.375219964660125,0.457373760327616,0.691973071773035
"3630","Loxops_caeruleirostris","Fringillidae","Passeriformes",0.216789402375446,0.0455354237623875,0.207222590463525,0.262324826137833,0.150460205659624,0.072871656795931,0.179025074839424,0.223331862455555,0.13918054942169,5.37545524495605e-16,0.115299257784017,0.13918054942169,0.150680909023234,0.132624948159823,0.222070270184752,0.283305857183057
"3631","Loxops_coccineus","Fringillidae","Passeriformes",0.237903108910098,0.0450390762500307,0.145274386876822,0.282942185160129,0.205555947142028,0.171210209852859,0.189061320611609,0.376766156994887,0.078430778531292,4.20652392825305e-14,0.042473482906863,0.0784307785313341,0.163085795761456,0.264747099238206,0.212099307884516,0.427832894999661
"3632","Lullula_arborea","Alaudidae","Passeriformes",0.0970059419256099,0.0658860012020868,0.00965946182921605,0.162891943127697,0.220583070505606,0.104950644879498,0.0191889784611059,0.325533715385104,0.21666373578169,3.27382799477753e-14,0.0128226508949172,0.216663735781723,0.139436773601555,0.330927696537505,0.0275803518203073,0.47036447013906
"3633","Lurocalis_rufiventris","Caprimulgidae","Caprimulgiformes",0.320411926376499,0.215584324149792,0.0234530483887224,0.535996250526291,0.326931489259738,0.0357070296624855,0.0159507866986133,0.362638518922224,0.13918054942169,4.27742333649942e-16,0.00616380615638842,0.13918054942169,0.269454214857372,0.206275815194108,0.020853780508388,0.475730030051479
"3634","Lurocalis_semitorquatus","Caprimulgidae","Caprimulgiformes",0.287971847812659,0.147513119207197,0.0193198049290809,0.435484967019856,0.323597972723905,0.0411782616308042,0.0162165768570355,0.364776234354709,0.13918054942169,4.03425104755469e-16,0.00622900574321075,0.13918054942169,0.248285432386101,0.181711733269951,0.0190794175601371,0.429997165656052
"3635","Luscinia_luscinia","Muscicapidae","Passeriformes",0.0852425194227547,0.0411923634782411,0.00664395424550814,0.126434882900996,0.212013080959092,0.0415709146974777,0.0132735641256952,0.25358399565657,0.0402581127745813,0.104055533849873,0.0075792841672875,0.144313646624455,0.0762253802849157,0.221084347409265,0.0155415761421457,0.297309727694181
"3636","Luscinia_megarhynchos","Muscicapidae","Passeriformes",0.0969229289283983,0.0556609329824569,0.00843356562496941,0.152583861910855,0.225664418031554,0.067636783207798,0.0161373549921891,0.293301201239352,0.013705207641761,1.14120368036467e-14,0.000760963842716527,0.0137052076417724,0.0792259777406931,0.212669834041392,0.0160607604029502,0.291895811782085
"3637","Lybius_chaplini","Ramphastidae","Piciformes",0.0542290240377652,0.072652321884703,0.0303365196645807,0.126881345922468,0.0846483605801954,0.0382227785274358,0.0293923771775058,0.122871139107631,0.383549706494906,3.04243722990633e-15,0.0888980351006586,0.383549706494909,0.158026127837968,0.0824501423530199,0.0566990245271682,0.240476270190988
"3638","Lybius_guifsobalito","Ramphastidae","Piciformes",0.0957733707539604,0.0480651359047441,0.00519095793194782,0.143838506658705,0.0996315838879585,0.0256343382296412,0.00452280593801913,0.1252659221176,0.247142104607832,1.97908435348479e-15,0.00889601762472019,0.247142104607834,0.117142518978639,0.109248978296517,0.00815331373572085,0.226391497275156
"3639","Lybius_leucocephalus","Ramphastidae","Piciformes",0.0776439973605012,0.0413597948151209,0.0039240796874483,0.119003792175622,0.0893254832773641,0.0429114697315261,0.00435905354959118,0.13223695300889,0.383549706494906,2.70872395465255e-15,0.0125680235403994,0.383549706494909,0.164045576948479,0.0851285316216737,0.00819087991542343,0.249174108570153
"3640","Lybius_torquatus","Ramphastidae","Piciformes",0.0705026267105879,0.0402577997212816,0.00564369754984103,0.11076042643187,0.112346137529559,0.0326498573429772,0.00738020735088147,0.144995994872537,0.383549706494906,2.63026503664021e-15,0.0193780365818956,0.383549706494908,0.165992878695362,0.0709373331093771,0.0120249948481415,0.236930211804739
"3641","Lybius_undatus","Ramphastidae","Piciformes",0.160727907776105,0.0393824648859234,0.00988542043086316,0.200110372662029,0.106662218618618,0.0307017683763784,0.00680094569848336,0.137363986994996,0.247142104607832,2.0241833845381e-15,0.0121884194405318,0.247142104607834,0.145237188174373,0.129042761058714,0.0135138014583597,0.274279949233087
"3642","Lybius_vieilloti","Ramphastidae","Piciformes",0.138605384847658,0.0679892016448743,0.00992439064865945,0.206594586492532,0.0829057573061816,0.049316745779343,0.0063662063824586,0.132222503085525,0.383549706494906,2.64272139359114e-15,0.0183259840824512,0.383549706494908,0.182490747274745,0.152098031291164,0.0160103877138379,0.33458877856591
"3643","Lycocorax_pyrrhopterus","Paradisaeidae","Passeriformes",0.310098092846792,0.10328441083524,0.0144758141148132,0.413382503682032,0.334943071756948,0.0589432702605652,0.0138004711341914,0.393886342017513,0.730268324610507,1.77504185088752e-14,0.0253535737749032,0.730268324610525,0.43220421341185,0.249118540169204,0.0236854570760146,0.681322753581054
"3644","Lymnocryptes_minimus","Scolopacidae","Charadriiformes",0.157239409463265,0.157597968099471,0.0200453058268911,0.314837377562736,0.151416946403942,0.0924891341601925,0.0155710925872145,0.243906080564134,0.0996752789437345,7.44685025028578e-15,0.00639853821925397,0.0996752789437419,0.105428722105662,0.277187786691705,0.0242983799642509,0.382616508797367
"3645","Machaerirhynchus_flaviventer","Machaerirhynchidae","Passeriformes",0.263908502539539,0.0200198064512783,0.0180146167758579,0.283928308990817,0.124481450463307,0.0242715735079893,0.00948285174407848,0.148753023971296,0.13918054942169,3.88555901052034e-16,0.00887560671604391,0.13918054942169,0.175243584442096,0.069892596914796,0.0155744297301414,0.245136181356892
"3646","Machaerirhynchus_nigripectus","Machaerirhynchidae","Passeriformes",0.235687150668309,0.0204210216243992,0.0124536560746117,0.256108172292708,0.125570215697403,0.0179204467500385,0.00700115653691918,0.143490662447441,0.13918054942169,4.62834708696313e-16,0.00679174312542524,0.13918054942169,0.156981744524567,0.080859383314308,0.0115717384155114,0.237841127838875
"3647","Machaeropterus_deliciosus","Pipridae","Passeriformes",0.303462763494158,0.106048951900835,0.013299848597189,0.409511715394993,0.148285432533258,0.0233078856694831,0.00560566077746045,0.171593318202741,0.6338519230109,3.35503271216675e-15,0.0204737780855427,0.633851923010903,0.356671650569337,0.108281620290752,0.0150799950882098,0.464953270860089
"3648","Machaeropterus_pyrocephalus","Pipridae","Passeriformes",0.355556108180832,0.0587711347285917,0.0208344385753131,0.414327242909424,0.149304498025185,0.0359299015209916,0.00937861011337142,0.185234399546177,0.6338519230109,3.4173229077251e-15,0.0316671933212199,0.633851923010903,0.38422006369799,0.0698270567776417,0.0228048348590887,0.454047120475631
"3649","Machaeropterus_regulus","Pipridae","Passeriformes",0.35915326586058,0.0565997452825465,0.0178567566773523,0.415753011143126,0.15307927529468,0.0418035924120895,0.00842444750386488,0.19488286770677,0.6338519230109,3.35463128707538e-15,0.0270536252333241,0.633851923010903,0.386731126277377,0.0796506986224598,0.0200019358781524,0.466381824899837
"3650","Macheiramphus_alcinus","Accipitridae","Accipitriformes",0.533675612630261,0.0921726002767624,0.0202918912231072,0.625848212907024,0.316707355534748,0.109233855496899,0.0138743190905137,0.425941211031647,0.735940274423568,0.0790515118992142,0.0263103299079084,0.814991786322782,0.550552339857258,0.401570634474515,0.0306418223573647,0.952122974331773
"3651","Machetornis_rixosa","Tyrannidae","Passeriformes",0.0713065364057617,0.0584682431270194,0.00649315741095604,0.129774779532781,0.0859726824718349,0.0406121733003873,0.0063342565935252,0.126584855772222,0.13918054942169,5.7833865593009e-16,0.0069614852939365,0.13918054942169,0.0648768230670232,0.124448007445016,0.00945309323825682,0.189324830512039
"3652","Mackenziaena_leachii","Thamnophilidae","Passeriformes",0.379488481007557,0.139450777438186,0.0196395792561689,0.518939258445744,0.0778542821329799,0.0363479261130845,0.00436417168802795,0.114202208246064,0.229275206213195,1.16114947185671e-14,0.0087373207574542,0.229275206213207,0.272749817979042,0.33319206567596,0.0228850716239391,0.605941883655002
"3653","Mackenziaena_severa","Thamnophilidae","Passeriformes",0.22552782194201,0.07174703373179,0.0141971451571198,0.2972748556738,0.0947086162694504,0.0359181804805738,0.00627046440272035,0.130626796750024,0.229275206213195,1.16619728135652e-14,0.0109724845972866,0.229275206213207,0.171973919496494,0.303785876415104,0.0225981236131132,0.475759795911598
"3654","Macroagelaius_imthurni","Icteridae","Passeriformes",0.0902401635594282,0.075075743667185,0.0057652451664808,0.165315907226613,0.0952034996607691,0.029609108962021,0.00435832163302234,0.12481260862279,0.169215472323114,1.49519610683099e-14,0.00590051059420405,0.169215472323129,0.0847799839381812,0.194960578314128,0.0097205603823018,0.279740562252309
"3655","Macrocephalon_maleo","Megapodiidae","Galliformes",0.495400480107531,0.164882365877569,0.441203365994342,0.6602828459851,0.69775924061152,0.371955998106482,0.640694559709637,1.069715238718,0.132134126572979,1.21286768880997e-14,0.105406830626384,0.132134126572991,0.533685472701437,0.514850836754287,0.631298964824122,1.04853630945572
"3656","Macronectes_giganteus","Procellariidae","Procellariiformes",0.730548907504934,0.144266704190903,0.0283704783926618,0.874815611695837,0.531126008361469,0.0831418189943855,0.0200193122567346,0.614267827355854,0.848368590830558,0.421490861428886,0.0408788511501768,1.26985945225944,0.758377808905078,0.791510231121235,0.0496361411411647,1.54988804002631
"3657","Macronectes_halli","Procellariidae","Procellariiformes",0.738187971816404,0.137719403431392,0.0362236513565242,0.875907375247796,0.520983658687724,0.10507451120337,0.0260598174201819,0.626058169891094,0.619455529488644,0.358324745854998,0.0403306319590942,0.977780275343642,0.709326806352292,0.815914792901954,0.0620448827013306,1.52524159925425
"3658","Macronyx_ameliae","Motacillidae","Passeriformes",0.0858468295665358,0.0433003830313146,0.00605147442862945,0.12914721259785,0.125407129179732,0.0257895471510545,0.0070797381204863,0.151196676330787,0.139208120831634,1.04440435674256e-14,0.00652083548255637,0.139208120831644,0.0790727907891378,0.141447734451651,0.0103033780432011,0.220520525240789
"3659","Macronyx_aurantiigula","Motacillidae","Passeriformes",0.14570569911595,0.103154479240434,0.0105119539551655,0.248860178356384,0.111350493283936,0.0321326605016885,0.00607789600603104,0.143483153785624,0.139180549421689,8.00053566756265e-16,0.00589631979848644,0.13918054942169,0.101989488452582,0.109702815594219,0.00895084780724095,0.211692304046802
"3660","Macronyx_capensis","Motacillidae","Passeriformes",0.0446049100056721,0.0820533443185385,0.00528735226232549,0.126658254324211,0.115854574785129,0.0237379730840358,0.00582511860788219,0.139592547869165,0.210274825354904,1.37526270308746e-14,0.00875680733387605,0.210274825354918,0.0915003887935468,0.174759334507037,0.0110704849837988,0.266259723300584
"3661","Macronyx_croceus","Motacillidae","Passeriformes",0.0942746264389813,0.0588499591776224,0.00410749714991415,0.153124585616604,0.106822714462972,0.0254611151074785,0.00354987860548837,0.132283829570451,0.131693612407157,8.67554841622132e-15,0.00353408015292009,0.131693612407166,0.0750197696231891,0.131404253876589,0.00553155692124866,0.206424023499779
